review_id,review,sentiment,language,review_length,source
R1734,"For a long time it seemed like all the good Canadian actors had headed south of the border and (I guessed) all the second rank ones filled the top slots and that left the dregs for the sex comedies.This film was a real surprise: despite the outlandish plots that are typical of farces, the actors seemed to be trying to put something into their characters and what we, the viewer, got back was almost true suspension of belief. When the extras from the music video attacked the evicting police, you almost believed it was possible.If you are a fan of some of the better sex farces (Canadian or not) you should definitely seek this one out. And the big surprise, this sex farce is also loaded with some very good nudity.",positive,en,131,IMDB
R1735,"Just after having moved into his new cottage in the English country, Hercule Poirot gets an invitation to dinner from Sir Henry and Lady Angkatell, the owners of a large mansion nearby. But the next day, one of the guests is found shot near the pool, and his clumsy wife is holding a revolver a few steps away....This Agatha Christie mystery is somewhat thin, though the killer's plan is still very clever. It's the exquisite filming and cinematography that elevate the story to a higher level. This episode mostly keeps the serious tone of ""Five Little Pigs"" and ""Sad Cypress"", but contains more dark humor than them. The cast includes possibly the two most famous actors to have worked in the series by this point, Edward Fox (as the butler) and Sarah Miles (as Lady Angkatell), though the standout performance is given by the dazzlingly beautiful Megan Dodds as the ahead-of-her-time Henrietta: her one-on-one confrontations with Suchet sparkle and are the highlights of the film. Oh, and since an English police inspector does get involved in the case, I think they could have brought Philip Jackson back for this one. (***)",positive,en,191,IMDB
R1736,"This film is about a mysterious love letter that turned 4 people's love life upside down.The idea of the film is interesting, and the film could have been funny. However, this film is simply what a romantic comedy should not be. The characters are inadequately introduced at first, so it gets so confusing. The supporting characters come and go without adequate reasons, as if they exist just for one particular scene and then vanish into thin air. The pacing is awfully slow, that it makes 90 minutes seem more like 180 minutes.It could have been romantic and funny, but this film spectacularly failed to do either.",negative,en,106,IMDB
R1737,"Solo he tenido el lujo de ver esta película una vez cuando era bastante joven, gran parte de la película está borrosa al tratar de recordarlo. Sin embargo, puedo decir que no fue tan divertido como una película llamada Killer Tomates debería haber sido y las cosas más memorables de esta película son la canción y la escena con la pareja de ancianos hablando de pobre Timmy. Aparte de eso, la película es realmente simplemente escenas de pequeños tomates y grandes tomates que se lanzan y las personas que actúan asustadas y sobreactivan, ya que las personas deben hacer en una película de este tipo. Sin embargo, solo tener una premisa muy tonta y una canción de tema pegadiza, no hace una buena comedia. Sin embargo, se supone que esta película es una película de B, nada que se tome en serio, sin embargo, aún debe hacer bromas que sean graciosas y no intenten extender una premisa ligeramente divertida a una película de pleno derecho. Tal vez un corto hubiera estado bien como el remolque que muestra a la pareja de ancianos mencionados anteriormente y un hombre tratando desesperadamente de disparar un tomate más grande en realidad era bastante bueno. El tráiler en sí parecía un tráiler simulado, pero no hicieron una película completa, y una más débil en eso.",negative,es,220,IMDB
R1738,"Corridors of time. The movie you can watch if you're looking for a sophisticated way of suicide. Some use guns, ropes, or gas, but you want to ruin your brains ? Do not wait any longer ! Corridors of time is probably one of the biggest possible mistakes : thinking Christian Clavier is able to act and to bring you fun. I do not miss the 45 francs this poor thing cost me : sometimes, one has to reset its evaluation system looking at the absolute zero. This film deserves a 2/10, but that's only because I like Jean Reno. Too bad for him, he also stars in Ronin. I think I'm gonna dislike him...",negative,en,115,IMDB
R1739,"Yikes. Esto es bastante malo. La obra no es excelente para comenzar, y la decisión de transferirla a la película no se favores, especialmente, ya que Peploe no decide cómo quiere tratar los orígenes teatrales del material (obtenemos miradas ocasionales de una audiencia de teatro observador, etc. .) Y ha decidido ir con un estilo de edición de salto que pretende recordarle que está viendo una película, mientras que, de hecho, solo sirve para recordarle que está observando una película muy pobre por un director que está abrumado. por su material. El rendimiento central de Mira Sorvino es de baja respiración: Stage-y y más, es como si estuviera jugando la parte a través de Helena Bonham-Carter's Merchant Ovory Oeuvre. Sólo Fiona Shaw entrega un rendimiento de notas, y puede ser que su pedigrí teatral significa que es mejor capaz de manejar el material, pero es difícil ver una película solo para un rendimiento, incluso si ese rendimiento es tan ligero, sincero y entero como el shaw. Ben Kingsley se convierte en un giro promedio y desconectado, y la hija de Diana Rigg, Rachel Stirling interpreta su papel de apoyo como eso. Lamentablemente, ninguna de la magia de Bertolucci ha frotado a su esposa si esta película es la evidencia.",negative,es,209,IMDB
R1740,"El que lucha con monstruos podría cuidarse para que, por lo tanto, se convierta en un monstruo. Y si miras por mucho tiempo en un abismo, el abismo también le mira. Sí, esto es del aforismo de Nietzsche 146 de ""Más allá del bien y el mal"". Y eso es lo que encuentras al comienzo de esta película. Si miras toda la película, dudará si fuera el mensaje de que la producción de RAM Gopal Varma quería transmitir. A medida que las escenas surgen uno por uno, bastante violento y, a veces, revuelto, se espera que el espectador olvide la cita de Nietzsche y piense lo contrario. Eso para lidiar con algunas personas que necesitas personas dedicadas como Sadhu Agashe, que tendrán la licencia para matar a cualquiera, no solo de escribir FIRS (algo indigno de la policía a hacer, ya que estamos hechos para creer). Cuando Tada fue derogada y el gobierno Quería pasar las leyes más nuevas e incluso más draconianas, la ""Satya"" de RGV, la cirugía cerebral requerida, la cirugía cerebral requerida sin transfusión de sangre para la multitud urbana de pensamiento creciente multiplex, cuyos puntos de vista se asientan en un país democrático como la India. Dentro de un año, McOCA fue aprobada. Cuando el especialista en la vida real, el especialista, Daya Nayak, se convirtió en un monstruo en el camino de los que los luchó ""y estaba reservado por McOCA,"" AAB TAK TAK CHHAPPAN ""fue obligado a prestar atención"" falsa ""impresión entre la gente sobre esto. Con su propio enfoque ""Tienes que ser un monstruo para salvar a tu nación"". Y la gente lo consumía. No se plantean preguntas. Solo elogia y espera que obtengan un Sadhu Agashe en su estación de policía local que resolverán todos los problemas y, por lo tanto, dejará que solo la leche y la mantequilla fluyan por todas partes. ¿Sangre? Puedes ignorar.El momento en Israel ataca a Palestina o al Líbano, escuchamos voces como ""India también debe atacar de manera similar Pakistán"". Esta película está hecha para tales psicópatas. Si no les das esto, probablemente morirán de Boredom y LSD y lo que no. Todo este juego de la pasión del odio.",negative,es,364,IMDB
R1741,"¡Revisé cuidadosamente si hay otra película llamada como esta, y no hay!¡Pero realmente no creo que todos vimos la misma película!No hay forma !¿Cómo puedes votar más que ""1"" para esta película?La idea de esta película digamos que es aceptable.Ah, y la actuación de Dan Gordon (Chris) es bastante buena.Pero esas son las únicas dos cosas aceptables en este proyecto.Los otros son ... horrible?¡Es una palabra muy delicada para describir la actuación de los otros actores, la dirección, los efectos (así deciados) ""especialmente"", ¡incluso la forma en que la tripulación estaba filmando!¡Ni siquiera me gusta la forma en que los operadores de la cámara se mudaron para registrar las escenas!Esta puede ser la película más miserable que he visto.Realmente no recuerdo una película más baja que esta ... Tal vez haya, pero ... no lo creo ... Ehh, ¿qué hay de hecho, está hecho ... esa es la película y hay demasiado tarde paraCualquiera para cambiar cualquier cosa.He votado ""1"", pero mi voto realista comienza con un ""-"" (menos) al frente ...",negative,es,172,IMDB
R1742,"Me referí a esta película por un amigo.Nunca había oído hablar de eso, pero pensé que tenía a Christopher Lampbert, así que lo alquilaré y descubrí que no era Christopher Lampbert, era Thomas Jane, quien fue genial, esta película.Me encanta que casi toda la película se encuentra en esta casa suburbana.Los personajes eran geniales de todos ellos y el guión fue increíble, realmente deseo que Skip Woods escribiera y dirija otra película.En mi libro, el jueves es el cuento impecable de este tipo que intenta hacer la cosa de la esposa y el niño después de un pasado sombrío, pero luego aparece su antiguo compañero de distribuidor de drogas y se convierte en el jueves.Esta es una de mis películas favoritas y muestra un verdadero potencial en Thomas Jane.Pero esta película es muy rara, pero lo he encontrado en un par de videos de Hollywood en VHS.Así que el polvo fuera de la VCR antigua y POP en el jueves porque obtiene el sello de aprobación de Pee Wee",positive,es,169,IMDB
R1743,"Probablemente los mejores productores de imágenes que liberan a Corp alguna vez, esta pequeña pieza de terror remallece la atención desde el primero hasta el final.El director Frank Wisbar, obviamente, conoce una buena historia cuando escribe uno y lo que es más importante, sabe cómo realizar su máximo potencial de choque en la pantalla.No solo la trama que involucra y los personajes se dibujan fascinantemente, ¡pero el entorno está absolutamente fuera de este mundo!Sobre toda la acción se lleva a cabo, ya sea por la noche o en medio de una niebla generalizada, pervásica.Esta atmósfera escalofriante es aumentada por la dirección de la invención de Wisbar y las actuaciones totalmente convincentes que ha sacado de todos sus jugadores.El encantador Rosemary La Planche hace una heroína ideal, hermosa, enérgica pero vulnerable.Robert Barrat ofrece su habitual sin sentido, un retrato de línea recto de la línea de la Línea, aunque es difícil creer que el tipo agradable, guapo que juega a su hijo no es otro que el más tarde Dullsville Writer / Director BlakeEdwards.",positive,es,173,IMDB
R1744,"Vi las dos primeras noches antes de venir a IMDb en busca de información de actor. Vi la calificación de 9+ que me sorprendió ya que no estaba tan impresionado por lo que había visto. (Como referencia, creo que creo que la paloma solitaria fue el mejor televisor Western. Crecí junto a la MGM lotes en Culver City en los años 50 y tenga cierto sentido de reverencia sobre el género occidental). Así que vi el brillar Primera revisión y decidió leer ""más"". Allí encontré varias revisiones con 1 o 2 estrellas que resumieron mis sentimientos bien sobre la falta de desarrollo de caracteres, la mala edición, sintiendo que se disparó en el lote de espalda universal (MGM se ha ido) y la impresión general de que no fue va a acercarse a cambiar mis sentimientos sobre LD. Mi impresión es que el voto abrumador de aquellos que decidieron escribir fue ""menos de 4.0"". Esto me hizo preguntarme sobre el proceso que produce una calificación de 9+. Si las personas que dan los 10s y los 9 no se toman el tiempo para justificar su voto, ¿está siendo la urna Box rellena por personas con una motivación monetaria? Me he usado durante mucho tiempo IMDb como una herramienta para detectar películas y lo pensé en el mejor disponible. Ahora no estoy tan seguro.",negative,es,223,IMDB
R1745,"Cuando vi esta película por primera vez, no creí mis propios ojos.Delante de mí, hubo una gran parodia de Valentino ... ¡Mira a Stan Laurel Bullfight de esa manera es ver a un excelente esgrimista en acción!Es una muy buena parodia, rico en ideas, con un Stan inteligente y encantador ... viejo y bueno como whisky.(o el booze-up después de eso)",positive,es,61,IMDB
R1746,"Motocrossed fue divertido, pero no fue tan genial.Supongo que simplemente no entendí mucho la ""lingo"" de carreras de motocross (¡y había mucho de eso en la película)!La trama no era lo que esperaba de las vistas previas del canal de Disney, por lo que podría explicar algunas de mi decepción.",negative,es,50,IMDB
R1747,"If you're a fan of Turkish and Middle Eastern music, you're in great luck. This film is a documentary of current music in Istanbul, spanning the traditional to the modern. It's very good. You could not do better if you went to Istanbul yourself. We get interviews with Orhan Gencebay, concert clips of modern musical icons, a road show with a Romani (Gypsy) audience, Turkish Hip Hop (surprisingly very very good), and much much more. Some of the best female vocalists I've ever heard. A Kurdish woman singing in a hamam (steam bath) who will rip your heart out. Lots of social and political background. If this is your thing, you'll have a grand time. I could barely sit still in the theatre.CD soundtrack now available on amazon. Pricey.",positive,en,129,IMDB
R1748,"Without a doubt this is the WORSE comicbook movie every made PERIOD!! Yes, it's worse then Dolph Lundgren's (1989) Punisher Yup worse then the 1979 & 1991 Captain America movies Oh yeah, it's even WORSE then Christopher Reed scripted Superman IV: Quest for Peace movie Sheeshh that movie was so bad that the guy who played Nuclear Man only starred in one other film and it was only on TV =oPThis movie is ""D"" quality I had a chance to watch it on the SciFi channel back in 1997 I had heard it was pretty bad, but had nothing else to do that night so I figured I check it out What a waste of an hour and a half I would have been better off watching reruns of Different Strokes Besides having the lamest special effects and worse acting I've ever seen, the whole script was just awful and not well directed at all Thankfully a NEW Fantastic Four movie is being done and hopefully this version will do the heroes justice I was hoping for a New SPAWN movie in the future, but it has yet to materialize Do not rent this movie If you happen to see it being televised on cable, check it out Be warned though, you'll most like be flipping the channel after the first 15 mins",negative,es,223,IMDB
R1749,"Esta película es divertida divertida, graciosa, mi cita favorita de la película ""Creo que vi a un indio medio desnudo en mi habitación anoche"" Respuesta que no era la alucinación, era un indio en tu habitación ""y otro es"" ¿Qué demonios estás hablando?acerca de, justo en qué diablos estás hablando "", pero si alguna vez me admiten en un hospital como este, estaré preparado para escribir mi voluntad en el lugar ... Yo diría que había en mi opinión tres personajes muy divertidos enEsta película más divertida, pero tres es la más divertida para mí, a pesar de que sus líneas eran pocas ... y no me hagas empezar en el paciente de la olla de crack, él, también tendré un ritmo secreto y rápido.",positive,es,125,IMDB
R1750,"La masacre alta es intrínsecamente su emblemático collado de los años 80. Una broma sale de la mano, dejando a un chico geek, horriblemente quemado. Unos años más tarde, el Geeky Guy regresa y comienza a matar a las personas que lo lastimaron. Ahora la historia puede parecer intrigante y muy entretenida, pero lo que hace que esta horrible película sea tan diferente del resto de los derrames de los años 80 es que tiene algunos defectos y errores de continuación sin humor. La actuación es horrenda, sin embargo, en realidad no tan mala como una Sospecharía. Aunque no ayuda que cada carácter en la película sea tan deguería y poco probable. El plomo, Carol Manning (Caroline Munro) es el más fácil, el mayor atormentador de todos y ella es la que se supone que debemos compartir la compasión y la raíz. Sin mencionar, el Geeky Guy es casi demasiado geeky y creo que incluso los geeks estereotipados en sí mismos serían con rudamente enloquecidos y simplemente francamente antagonizados por lo geek, así que cuando se mula, ¿alguien realmente le importa? Hay mucho potencial de risa involuntaria. La falta de su talento de Munro es bastante evidente, lo que la derrite al mismo nivel que el resto del terrible elenco. Sin embargo, la más diversión es fácilmente cuando la película intenta mal la película de Pose Munro, que está en ella a mediados de los 30 años en ese momento, como un adolescente entre un elenco de adolescentes. Y luego, cuando se trata de la vida más tarde y Munro está jugando a su edad real, el resto del reparto no pasa como adultos. Todo esto va bien con una canción temática que es una postura hilarada de un fuerte golpe de metal acompañado de la risa maníaca y una voz gritando ""Te conseguiré"". Con eso, se dice, la matanza de alto realmente no es una muy buena película de strass, pero tiene un mal valor de entretenimiento con queso malo. Tal vez sea esencial para los fanáticos de Slasher Hardcore, pero no espere el dilema, el suspenso o cualquier credibilidad de él. ¡¡¡Horrible!!!",negative,es,354,IMDB
R1751,"Esta es una excelente película que lo he estado observando ya que tenía 6 años de edad con mi hermana mayor.Es el tipo de película que puedes ver una y otra vez y seguir reír, sonreír y llorar cada vez que se está aburriendo como de otras películas.Es una película que vivirá para siempre a través de generaciones de familia.Me encanta :) Cuando se clasifica desde 1-10 en mi caso, lo calificaría fácilmente 9.9 cada vez.ITIS Una película sobre el cambio de una niña (bebé) y su primer novio (Johnny) sus relaciones dentro de la familia, los cambios en la visión del mundo del bebé y de Johnny del mundo durante su relación. Danza para siempre vivirá sin tiempoCLÁSICO.Gracias, lo siento, por solo el comentario corto.",positive,es,126,IMDB
R1752,"No puedo creer que haya comprado esta película en DVD.Ni siquiera recuerdo que se muestra en la televisión el año pasado.¿Por qué en el mundo no pudieron haber hecho una versión real a una de las mejores películas navideñas alguna vez?Maldita sea, y Randy Quaid parece que ha estado en las mismas drogas que Jerry Lewis.No sabía acerca de esta película hasta que lo compré esta noche y pensé que lo revisaría en IMDb y vería cómo fue calificado.Chico me cometí un error.Si le está leyendo esta revisión, manténgase alejado de él y simplemente se adhiere a las primeras vacaciones de Navidad.Bueno, al menos no pagué más de 10 dólares por ello.Tal vez pueda cambiarlo y obtener la mitad de eso en la torre registros.Entonces otra vez tal vez no.PD, todavía no lo he visto todavía, mi reproductor de DVD se fue en Fritz Tonight observando otra película maravillosa, las crónicas de Riddick (corte del director sin clasificación) Woo Freay Hoo.",negative,es,161,IMDB
R1753,"Tal vez sea solo el formato de esta película, un documental, pero creo que la película habría sido mucho mejor servida por buenos actores y un diálogo más sólido. El hecho de que los actores también los dueños de negocios son una espada de doble filo. Lo saben mejor que cualquier otra persona, las emociones y las complejidades del negocio en el que estaban, pero, ya que no son actores profesionales, hacen un trabajo muy pobre de transmitir esas emociones y el documental sufre. Hubo algunas escenas verdaderamente memorables en esta película y muchas buenas líneas, pero se entregaron tan mal que se desvanecerán con el tiempo y la única memoria que tendré de este documental es que tenía algunas buenas escenas que no puedo recordar. . Mire esto si desea una descripción de primera mano del busto .com y vea lo que le sucedió al 99% de las personas en la industria que no se convirtieron en un millonario instantáneo. Sin embargo, prepárese para algunos trabajos de cámara de náuseas, pobre actuación, diálogo deficiente y una mala película en general que personifica la era del auge de Internet.",negative,es,189,IMDB
R1754,"El autor de la película no solo hace la película, Steven Greenstreet, obviamente idolatría a Michael Moore, sino que también sigue en sus pasos utilizando varias de las tácticas de fabricación de cine de propaganda de Moore. Sin embargo, Moore tiene experiencia en distraer al espectador de este enfoque, mientras que GreenStreet es obviamente menos habilitado aquí. Descubrimiento al tanto de todos los problemas que rodean el discurso de Moore en la UVSC, me decepcionó ver que las mayores quejas de la comunidad, que Moore Se le estaba pagando $ 40,000 de los fondos educativos del estado de Utah para promover básicamente la campaña de John Kerry y para anunciar su propia película liberal, fueron impulsadas a los antecedentes de GreenStreet, mientras que los problemas menores fueron sensacionalizados. Los métodos de marketing para este video han sido igualmente sesgado y objetable ... promover la película al afirmar que ""Mormón intentó matar a Moore"". Esto no solo es este absurdo, sino que desafía una religión importante que GreenStreet obviamente tiene algunos problemas personales con. Siguí a la visita de Moore muy de cerca, y todas las principales agencias de noticias señalaron que la visita de Moore vino y fue sin ningún problema de seguridad creíble o incidentes en Utah.GreenStreet, se ha cancelado en esta película para comenzar su carrera en la película al punto de que Incluso ha abandonado la escuela de cine para ayudar a acelerar esto. Sin embargo, esto parece haber sido un grave error de cálculo, ya que las visitas de Moore a aproximadamente 60 universidades y universidades en todo el país en 2004 diluyen interés por este evento bastante común. El supuesto de GreenStreet de que las audiencias estadounidenses estarían interesadas en esta película debido a los ángulos religiosos y conservadores promovidos no parecen estar bien fundados. Incluso el nombre de la película, este estado dividido, es algo de un nombre inapropiado desde que Utah votó abrumadoramente para Bush's La reelección y, por lo tanto, parece estar más unificada políticamente que cualquier otro estado. La división en el título de la película parece más indicativa del Golfo que existe en las diferencias ideológicas de Greenstreet con su religión y su estado. En todo caso, encuentro una correlación humorística entre el ángulo religioso de este supuesto documental y la hilarante contención de Woody Allen en Durmiente (1973), "", fue golpeado por cuáqueros"".",negative,es,394,IMDB
R1755,"Rainbow Brite y el Star Staler no son para las personas que nacieron antes de 1980 o después de 1989. La mayoría de esas personas no apreciarían las grandes cosas que son las caricaturas de los 80.El hecho de que Rainbow Brite se convirtió en una película es un placer culpable para muchos de nosotros que recordamos ver el programa de televisión como un niño.Por supuesto, gran parte del diálogo es bastante divertido y tonto, y la trama es inexistente para inútil, pero es una película muy fresca, nada menos.",positive,es,90,IMDB
R1756,"Must have to agree with the other reviewer. This has got to be the WORST movie, let alone western I have ever seen. Terrible acting, dialogue that was unimaginative and pathetic (let alone completely inappropriate for supposedly being in the 1800s), and oh, did I mention a battery pack prominently displayed on the back of one of the characters? I was waiting for the boom mike to fall in the middle of a scene. And the ending? The least I can say is that it was consistent with the rest of the movie...completely awful. And yes, it did contain every cliché in the book from the slow walk down the empty dusty road to the laughable ""let's remember when"" shots when a main character dies. Luckily I saw this on free TV. Don't waste your time.",negative,en,136,IMDB
R1757,"Entonces, dime, ¿qué broma seria bebe Budweiser? ¿Cuántos bebedores suicidalmente obsesionados albergan una gama de bebidas totalmente abastecidas y apenas tocadas en su habitación de motel solitaria que un bar de librones de Playboy de Millionaire estaría orgulloso de presumir? ¿Y qué tipo de alcohólico tiende a beber con la botella que se mantiene alrededor de 8 pulgadas de su boca hambrienta para que los contenidos generalmente se derramen en toda su cara? Sin mencionar el desperdicio de buenos whisky al apagar las tetas de su novia, solo para que la audiencia del cine puede tener un buen efecto de los activos de Elisabeth SHUE. La escala parece ser interpretando a la mayoría de las personas que buscan el alcohólico de la búsqueda de mí. Pantalla Mientras que SHUE se parece más a un preppy bermelamente que lo tira por un verano que un caminante de calle sazonado. Ella es humillada y subyugada con la mayor frecuencia posible en esta película repugnante con palizas, laceraciones sobre la piel, violación anal y abuso verbal gráfico, todo completamente inverosímil e incluido, aparentemente, solo para transmitir un sentido de su estado horriblemente degradado y ofrecer a los espectadores masculinos un sorprendentemente cliché sentimental sexual fantasía de la 'tarta con-a-heart'.still - yo lo miré hasta el final, momento en el que en ese momento me ríe en voz alta mientras las zanahorias picadas de Hous Street Hooker de Shue en la cocina Wanly, patéticamente sonriendo Mientras que la jaula, todos los ojos que aparecen y temblan como un hombre que opera un taladro de carretera en un terremoto, hizo una mueca y asaltada a través de la media hora final ...",negative,es,277,IMDB
R1758,"Recuerdo ver esta película cuando salió como un T.V. Película de la semana a principios de 1970. Aunque no he visto esta película en más de 30 años, recuerdo lo espeluznante que era ... El cadáver de la hermana en el sótano, la tormenta que salía afuera, la casa espeluznante sin electricidad y un asesino aún en el local. No hagas televisión Películas como esta. Elizabeth Montgomery fue una actriz muy subestima y me gustó no solo ""entre ellos"", sino también varios de sus roles posteriores a los hechizos, como este y 1975 ""La leyenda de Lizzie Borden"". Realmente desearía que alguien saliera con alguien Un DVD que tiene varios de los televisores de la década de 1970. Película de la semana en un DVD. ¿No sería increíble ver ""cuando Michael llama"", ""Bad Ronald"", ""no tengas miedo de la oscuridad"", ""Crowhaven Farm"", etc., todo en un DVD? Sé que hay un mercado para un DVD como este para todos los baby boomers que crecieron en los años sesenta y setenta. Tal vez, si tenemos suerte, algún día alguien nos ofrecerá un DVD con una gran selección de T.V. Películas como esta.",positive,es,191,IMDB
R1759,"Me encantó el aprendiz para las primeras dos temporadas. ¿Pero ahora con la temporada 5?(¿O es 6?) Las cosas están siendo demasiado cansadas. Solía gustarle el show, pero se convierte en Donald Trumps Poith Ego Fest.Concedió a su compañía para que trabajará, ¡pero vamos!Algunas de las cosas dicen que ""estás despedido"" es simplemente insultante. Después de ver el espectáculo, no quisiera trabajar para él.No porque sea arrogante, pomposo o tal.Es solo que el espectáculo no es realista y la forma en que maneja las cosas me hace retorcerse.Buen entretenimiento?Sí, pero agotadoras, ya que la apuñalamiento de la espalda se hace tan agotadora ... no funciona el equipo, no es personal, es solo un negocio.Mira tu jack de espalda.",negative,es,118,IMDB
R1760,"Cecil B. El homicidio de LearJerker de 1922 de Demille, encuentra la encantadora alegría de Leatrice como una joven de buen corazón pero decadente con más dinero de lo que sabe con qué hacer. Su imprudente conduce al encarcelamiento, lo que a su vez conduce a su regeneración. Thomas Meighan es el fiscal de distrito de crujido que lo ha convertido en su cruzada personal para resaltar la bondad y la salud en Lydia (Joy), pero se desvía por el alcohol y una vez que se libera, ¡depende de ella rescatarlo! Si la trama No suena demasiado malo, estarás sedado por la presentación lamentable. La calidad de la dirección de Demille es muy baja, y no muestra ninguna habilidad en particular que sea única para él. La fotografía es estándar y plana, y la edición es apenas más dinámica. Uno podría clasificarse fácilmente como un programa de moda y ser bastante correcto. Demille llega a vestirse a la señorita Alegría en tantos tipos diferentes de ropa (vestidos de noche, disfraces de golf, disfraces de automóviles, pilas de pieles) que su subtítulo podría ser ""modas de 1922, una cosa más decepcionante que la fotografía o la edición o la dirección. Es la actuación, que es en su mayoría plana y de madera. Cuando no lo es, es simplemente rutina silenciosa gesticulando, bolas de ojos rodantes, cejas de ojos y movimientos deliberados. Lo que habría sido animado para los espectadores modernos al asaltar y la masticación de escenas de algunas de las peores películas silenciosas, está aquí simplemente sorpresa para observar. El único miembro del elenco que tiene éxito en cualquier forma de excelencia es Lois Wilson, que no solo es hermosa, sino que es capaz de desempeñar su papel de forma natural. Ella es convincente y entrañable en primeros planos llorosos, siempre y cuando no lea la tarjeta de título de moralización que sigue una vez que abre la boca para hablar. Como dije, todos los demás están rutinarios, alegría, meigran, incluso Julia Faye. Su actuación aquí hace un buen argumento por el por qué ella nunca alcanzó el verdadero estrellato. La parte más divertida y divertida de esta película es el pesado tono moralista que lleva a través de todo. El personaje de MEIGHAN tiene muchos intercestores en los que se extiende sobre cómo los jóvenes de América están disminuyendo en su postura moral, y regresan a la decadencia de Roma. (Inserte Flashback absurdo) La moralización de esta película ha sido descrita como victoriana, pero es más allá de eso. Tiene tan poca rumbo en realidad que tengo un sintiéndago, en ese momento no lo tomo más en serio que los espectadores modernos. Esta película es exactamente lo que el desconocimiento tiende a pensar como una película silenciosa ""típica"", con ella. Estructura moral arcaica, actuación de madera y mala dirección. Demille muestra que podría ser un director terrible, sin sentido de ritmo, colocación de cámaras ni habilidad para manejar ni los scripts o actores. No puedo imaginar a nadie en su mente correcta, tomándolo en serio. Aburrido, lento e idiotico, lo recomiendo a los dorks silenciosos de la película, como yo solamente.",negative,es,522,IMDB
R1761,"Faith and Mortality... viewed through the lens of an elderly Ashkenazi Jewish-American gentleman and a younger, African-American Jewish gentleman who waver between being at odds with each other and having frank talks about how their lives have unfolded over the years..Mostel's character is a tailor with chronic back problems, and a terminally ill wife; Belafonte's character is a career hustler, never settling on a regular job, and a fatal car accident leaves him in an odd Purgatory-- he must convince Mostel to renew his faith, as it has been failing along with his wife's health (and his own).. but Belafonte's Levine has his own problems, still pining for the girlfriend he left behind..Belafonte's character leaves the film before he seemingly should, and so the the ending is cryptic, and the film suffers somewhat from its ambiguous ending..This is not a 'typical' Hollywood movie on ethnic relations or about a person's crisis of faith.. it is worth watching more than once and appreciating the excellent performances of the principal actors..",positive,en,169,IMDB
R1762,"Yikes. This is pretty bad. The play isn't great to begin with, and the decision to transfer it to film does it no favours - especially as Peploe doesn't decide how she wants to treat the material's theatrical origins (we get occasional glances of an observing theatre audience etc.) and has decided to go with a jumpy editing style that is intended to keep reminding you that you're watching a film, whereas in fact it only serves to remind you that you are watching a very poor film by a director who is overwhelmed by her material. Mira Sorvino's central performance is breath-takingly poor: stage-y and plummy, it's as if she's playing the part via Helena Bonham-Carter's Merchant Ivory oeuvre. Only Fiona Shaw delivers a performance of note - and it may be that her theatrical pedigree means that she is best able to handle the material - but it's hard to watch a film for one performance alone, even if that performance is as light, truthful and entire as Shaw's. Ben Kingsley turns in an average and disengaged turn, and Diana Rigg's daughter, Rachel Stirling plays her supporting role as just that. Sadly, none of Bertolucci's magic has rubbed off on his wife if this film is to be the evidence.",negative,en,212,IMDB
R1763,"Vi a esta película más de cien veces.Es realmente la mejor película serbia hecha nunca.I Madera, le gusta recomendar esta película a todos.Es muy buena comedia.¡Seguramente me gusta !!!!",positive,es,29,IMDB
R1764,"Michelle Pfeiffer y Matthew Modine son una alegría para observar en esta comedia de destornillado.Alec Baldwin, que era una estrella y una estrella cercana cuando se hizo la película, es un grito.Dean Stockwell, en un envío de John Gotti, es histérico.Pero Mercedes Ruehl, como la paranoica y sobre la cima, Connie roba la película. Demme, previamente conocida por las comedias de Wacky como ""algo salvaje"" y ""Melvin y Howard"", le muestran una vez más que es un genio.No me sorprendió en absoluto cuando pasó a ganar el Oscar para dirigir el ""silencio de los corderos"".Las actuaciones que evoca de sus actores en ""casado"" se inspiran, y la audiencia se lleva a un paseo salvaje y lanudo. Una de las películas más lindas y entrañables de los años 80, se encuentra la cabeza y los hombros sobre muchas de las sátiras desu era.",positive,es,142,IMDB
R1765,"""A scientist has developed a serum which grotesquely distorts the victim's hands and heads. The scientist decides to use his serum on a concert pianist to extort money from him for the cure as well as take the man's daughter for a wife,"" according to the DVD sleeve's synopsis. J. Carrol Naish (as Dr. Igor Markoff) plays ""The Monster Maker"" in the low budget Bela Lugosi mode.Mr. Naish's serum causes a real disorder, ""acromegaly"", which American Heritage defines as, ""A chronic disease of adults marked by enlargement of the bones of the extremities, face, and jaw that is caused by overactivity of the pituitary gland."" Ralph Morgan (as Anthony Lawrence) plays the afflicted man with some dignity. Pretty blonde Wanda McKay (as Patricia ""Pat"" Lawrence) is the daughter desired by mad scientist Naish; in early scenes, Ms. McKay and Naish emote hilariously.Watch for Tala Birell (as Maxine) in a surprisingly good supporting performance; she plays the somewhat Garbo-like, and long suffering, assistant to Naish. Ms. Birell definitely steals the film; and, you've got to question Dr. Markoff's sanity in casting her aside. Glenn Strange (as Steve) and a crazed gorilla (Ray Corrigan) add to the fun. The monster makeup (Maurice Seiderman) is very good.**** The Monster Maker (1944) Sam Newfield ~ J. Carrol Naish, Ralph Morgan, Tala Birell",negative,en,218,IMDB
